title,genres,rating,scored_by,members,weighted_avg,norm_weighted_avg,norm_members,score
Phantom The Animation,"['Action', 'Drama', 'Shounen']",6.62,4628,10412,6.890022394885925,0.4936195088496529,0.006487181767234873,0.25005334530844386
Follow Me,"['SliceofLife', 'Romance', 'Music', 'Drama']",6.37,1038,1580,6.917441279160302,0.49969845103924326,0.00039911574149707686,0.2500487833903702
Kami nomi zo Shiru Sekai Natsuiro Surprise,['Music'],6.62,3492,6918,6.900844553937527,0.4960188507989065,0.004078700936853548,0.25004877586788005
Cyborg 009 VS Devilman,"['Action', 'SciFi', 'SuperPower', 'Demons', 'Supernatural', 'Shounen']",6.59,2988,6315,6.902708967813307,0.49643220329184246,0.003663041537677836,0.25004762241476014
Ikoku Meiro no Croise Yune  Alice,"['Historical', 'Seinen', 'SliceofLife']",6.35,1323,3803,6.910469765492376,0.4981528218248239,0.0019314720339806727,0.2500421469294023
Stella Jogakuin Koutouka Cbu,"['Military', 'School', 'Sports']",6.57,16798,42212,6.790957503342506,0.47165618814395804,0.028407528191426664,0.25003185816769236
Peeping Life TV Season 1,"['Comedy', 'SliceofLife']",5.78,521,1837,6.9164810983918485,0.49948557281544037,0.0005762707424724633,0.2500309217789564
Tantei Kageki Milky Holmes TD,"['Comedy', 'Mystery', 'SuperPower']",6.45,2025,6030,6.9033652391512526,0.4965777028491596,0.0034665856027440416,0.2500221442259518
Youkai Ningen Bem 2006,"['Horror', 'Demons', 'Supernatural']",5.9,552,1407,6.917701726711176,0.4997561939287545,0.00027986354239691404,0.2500180287355757
Tono to Issho Ippunkan Gekijou,"['Comedy', 'Samurai', 'Seinen']",6.34,1141,2609,6.913955119251037,0.49892554706765835,0.001108425064468566,0.2500169860660635
Haitai Nanafa 2nd Season,"['Comedy', 'Supernatural']",6.09,786,2510,6.914238059057034,0.4989882766341345,0.0010401824765441953,0.25001422955533936
Tokyo Juushouden,"['Action', 'Adventure', 'Supernatural', 'Shounen']",5.56,404,1221,6.918226740591065,0.4998725928672614,0.00015165019538749029,0.25001212153132446
Shiritsu Araiso Koutougakkou Seitokai Shikkoubu,"['Comedy', 'Sports', 'ShounenAi']",6.55,2297,4733,6.907283758111328,0.49744646359043365,0.002572538769027791,0.2500095011797307
Attraction,['Mystery'],6.16,767,1625,6.916945033635557,0.4995884302292575,0.0004301350996445182,0.250009282664451
SpaceDandy Picture Drama,"['Space', 'Comedy', 'SciFi']",6.12,893,3230,6.911853013599275,0.4984594967861955,0.0015364922069032547,0.24999799449654939
X Densha de Ikou,"['Dementia', 'Mystery', 'Supernatural']",5.87,553,1544,6.917008651997073,0.4996025348273143,0.0003743002549791239,0.24998841754114673
Ookami Kodomo no Ame to Yuki x House Shokuhin Stew CM,['SliceofLife'],5.48,469,2732,6.913258384504528,0.49877107651360064,0.001193211310071572,0.2499821439118361
Gunslinger Stratos,"['Action', 'SciFi']",6.15,942,3311,6.911444363683155,0.49836889648346205,0.001592327051568649,0.24998061176751535
MazeBakunetsu Jikuu,"['Adventure', 'Comedy', 'Fantasy', 'Mecha', 'Shounen']",6.2,881,2171,6.914961147689214,0.49914859001337275,0.0008065033118334715,0.2499775466626031
Mobile Suit SD Gundam Mk III,"['Mecha', 'Parody', 'SciFi']",6.07,742,2122,6.915075220390404,0.49917388066156265,0.0007727266774062577,0.24997330366948445
Nurse Witch Komugichan Magikarte Z Special,"['Comedy', 'Parody']",5.73,485,1454,6.917138760625328,0.49963138074320246,0.0003122615386842414,0.24997182114094335
Baton,"['Adventure', 'SciFi']",5.84,555,1731,6.916270907684281,0.4994389721898531,0.0005032029210584907,0.2499710875554558
Yawaraka Sangokushi Tsukisase Ryofukochan,"['Comedy', 'Ecchi', 'Magic']",6.48,1785,3913,6.90946038644137,0.49792903602679317,0.002007297131674418,0.2499681665792338
Youchien Senshi Hanamaru Girls,"['Action', 'Comedy', 'Kids']",5.87,552,1458,6.917049865995231,0.49961167223457315,0.00031501881496401405,0.2499633455247686
Freezing Vibration Specials,"['Action', 'Ecchi', 'Comedy']",6.63,7051,16020,6.871724723717874,0.4895627980031556,0.010352883111475992,0.2499578405573158
Megami Paradise,"['Adventure', 'Ecchi', 'Fantasy']",5.57,420,1283,6.917533028613103,0.49971879248034345,0.0001943879777239649,0.24995659022903371
Miss Monochrome The Animation 3,"['Comedy', 'Music', 'SliceofLife']",6.63,4788,10079,6.890180167668102,0.49365448808558177,0.0062576385169438075,0.2499560633012628
Sakura Internet,['Drama'],5.78,629,3139,6.911664215410422,0.49841763901897007,0.0014737641715384293,0.24994570159525425
Ginga Ojousama Densetsu Yuna Kanashimi no Siren,"['Action', 'Adventure', 'Comedy', 'Magic', 'Mecha', 'SciFi']",6.18,866,2161,6.914704691841422,0.499091732109991,0.0007996101211340402,0.24994567111556254
Pokemon Pikachu no Natsumatsuri,"['Action', 'Comedy', 'Fantasy', 'Kids']",6.44,1746,4484,6.907464347426369,0.4974865013977785,0.0024008983206119496,0.24994369985919523
Melody,['Drama'],5.91,556,1144,6.9177603374389385,0.4997691883023474,9.857262700186872e-05,0.24993388046467463
Mirai no Watashi,"['SliceofLife', 'Comedy']",6.35,1148,2258,6.914242129126547,0.4989891789946035,0.0008664740709185246,0.249927826532761
Prayers,['SciFi'],5.52,397,1037,6.917974359810056,0.4998166384322753,2.4815486517952958e-05,0.24992072695939663
Shinpi no Hou,"['Adventure', 'Supernatural']",5.21,339,1318,6.917021348951859,0.4996053498234809,0.00021851414517197476,0.24991193198432646
Onigamiden,"['Action', 'Demons', 'Supernatural']",6.6,4058,9190,6.892538903422185,0.49417743490377153,0.005644833863764358,0.24991113438376794
Mahoutsukai Jiji,"['Music', 'Magic', 'Fantasy']",6.08,687,1236,6.917164132224817,0.49963700578924786,0.00016198998143663744,0.24989949788534224
Tactical Roar Special,"['Action', 'Comedy', 'Ecchi', 'Military', 'Romance', 'SciFi']",5.91,585,1405,6.91661142758307,0.4995144676315504,0.0002784849042570277,0.2498964762679037
Kyoukai no Rinne,"['Comedy', 'Supernatural']",6.26,1217,3979,6.908547182334559,0.4977265728296387,0.0020527921902906655,0.24988968250996468
Genma Taisen Shinwa Zenya no Shou,"['Adventure', 'Drama', 'Horror', 'SciFi', 'Shounen', 'Supernatural']",5.27,342,1054,6.9176325585141045,0.49974085889662323,3.653391070698622e-05,0.2498886964036651
Hakujaden,"['Adventure', 'Fantasy', 'Historical', 'Romance']",6.24,1009,2541,6.912983086852739,0.4987100412616403,0.0010615513677124325,0.24988579631467636
Hataraku Oniisan,"['SliceofLife', 'Comedy']",6.29,1244,3721,6.909306267031831,0.49789486676696826,0.0018749478702453357,0.2498849073186068
Rizelmine,"['SciFi', 'Comedy', 'Romance', 'Ecchi', 'School']",6.62,7985,18797,6.862417569272535,0.48749934227473735,0.012267122168708086,0.2498832322217227
Armored Core Fort Tower Song,"['Action', 'Mecha', 'SciFi']",4.8,266,1032,6.917640523831964,0.49974262485858967,2.1368891168237203e-05,0.24988199687487894
Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita. Specials,['Comedy'],6.41,1940,6088,6.901907204548937,0.4962544472429431,0.0035065661088007436,0.24988050667587192
Akuma no Memumemuchan,"['Comedy', 'Demons', 'Ecchi', 'Shounen']",5.9,583,1390,6.916461368721931,0.4994811986213028,0.0002681451182078807,0.24987467186975534
Fuyu no Hi,['Historical'],6.21,999,2793,6.912084089160892,0.49851072771763816,0.0012352597733381035,0.24987299374548813
Frame Arms Girl,"['Action', 'SciFi', 'SliceofLife', 'Mecha']",6.5,5908,20899,6.85573820084772,0.48601848353113897,0.013716070853728562,0.24986727719243376
Yakumotatsu,"['Adventure', 'Supernatural', 'Historical', 'Horror', 'Shoujo']",6.19,973,2783,6.912037397801994,0.49850037594443486,0.001228366582638672,0.24986437126353678
Bouken Iczer 3,"['Action', 'Adventure', 'SciFi']",5.97,646,1590,6.915723392463627,0.4993175845600366,0.0004060089321965084,0.24986179674611655
Princess Minerva,"['Parody', 'Adventure', 'Fantasy', 'Comedy']",5.62,437,1021,6.9174911901410905,0.4997095166232328,1.3786381398862694e-05,0.24986165150231585
Koutetsu Sangokushi,"['Adventure', 'Historical', 'Shounen']",6.37,1985,7249,6.898123805975142,0.49541564355639855,0.004306865549004727,0.24986125455270164
Higurashi no Naku Koro ni Kira,"['Mystery', 'Parody']",6.58,28352,55433,6.748302543891573,0.462199310540669,0.03752101561514489,0.24986016307790693
Hipirakun,"['Comedy', 'Fantasy', 'Kids', 'Supernatural', 'Vampire']",6.24,978,2206,6.9137907645204475,0.49888910857162627,0.0008306294792814813,0.24985986902545387
Noraneko,['Comedy'],6.08,1313,7538,6.897135057470077,0.4951964316824877,0.004506078760218294,0.249851255221353
Densetsu Kyojin Ideon Sesshokuhen,"['SciFi', 'Space', 'Drama', 'Mecha']",6.25,1004,2263,6.913501527901086,0.4988249829613125,0.0008699206662682402,0.24984745181379037
IllCKBC,"['Action', 'Sports', 'School', 'Shounen']",6.42,1621,3873,6.908446965448682,0.49770435410441394,0.0019797243688766926,0.2498420392366453
Nineteen 19,"['Romance', 'Drama']",6.12,805,1903,6.914568939935615,0.499061635043339,0.0006217658010887106,0.24984170042221385
Mazinger Z tai Devilman,"['Adventure', 'Demons', 'Mecha', 'SciFi', 'Shounen']",6.19,911,2157,6.913775004879676,0.498885614558368,0.0007968528448542675,0.24984123370161113
Arion,"['Action', 'Adventure', 'Fantasy', 'Magic', 'Drama', 'Seinen']",6.3,1223,3283,6.910274061396118,0.4981094329737126,0.0015730261176102411,0.2498412295456614
Sol Bianca Taiyou no Fune,"['Adventure', 'Mecha', 'SciFi', 'Space']",6.43,1573,3386,6.909929469056661,0.4980330346458457,0.0016440259818143843,0.24983853031383005
Power Dolls,"['Action', 'Adventure', 'Mecha', 'SciFi']",5.51,415,1160,6.916814217868068,0.49955942753607374,0.00010960173212095888,0.24983451463409734
Watashi no Coffee Samurai Jihankiteki na Kareshi,"['Action', 'Romance', 'Samurai', 'SciFi']",6.13,822,1915,6.914362987190099,0.4990159740010718,0.0006300376299280281,0.2498230058154999
Assemble Insert,"['SciFi', 'Comedy', 'Police']",6.19,905,2041,6.913943604340381,0.49892299413824315,0.0007168918327408636,0.249819942985492
Last Period Owarinaki Rasen no Monogatari,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Magic']",6.01,1723,12957,6.8799899231507595,0.4913952456343271,0.008241498800240159,0.24981837221728365
Kanojo ga Kanji wo Suki na Riyuu.,"['School', 'SliceofLife']",5.49,409,1103,6.916824545378527,0.4995617172112632,7.031054513420001e-05,0.24981601387819868
Oshiri Kajiri Mushi TV,"['Comedy', 'Kids']",5.27,352,1018,6.9169788450224985,0.49959592643021566,1.1718424189033263e-05,0.24980382242720234
Okusama wa Mahou Shoujo,"['Magic', 'Romance']",6.38,1884,6192,6.900823535345938,0.49601419084258236,0.0035782552920748303,0.2497962230673286
Haja Kyosei G Dangaiou,"['Action', 'Mecha', 'SciFi']",5.45,433,1692,6.914785258005318,0.49910959414434153,0.0004763194773307084,0.24979295681083613
Softenni,"['Comedy', 'Sports', 'Ecchi', 'School']",6.57,6420,17932,6.864284514863555,0.4879132560651511,0.01167086117320727,0.2497920586191792
Triage X Recollection XOXO,"['Action', 'Ecchi', 'School', 'Shounen']",6.58,4779,12141,6.882195058104838,0.4918841381717458,0.007679014439166559,0.2497815763054562
Mezame no Hakobune,['Fantasy'],6.09,824,2226,6.913018211640198,0.49871782865190206,0.0008444158606803441,0.2497811222562912
Ramen Daisuki Koizumisan,"['SliceofLife', 'Comedy']",6.51,9482,31649,6.821469502878065,0.4784208937902341,0.021126250855617295,0.2497735723229257
Fastening Days,"['Kids', 'Magic']",6.53,2189,4105,6.907091704721538,0.4974038841243196,0.0021396463931035005,0.24977176525871153
Minori Scramble,['Comedy'],6.32,1176,2421,6.912279689172362,0.4985540934924855,0.000978833079319256,0.24976646328590235
Grancrest Senki Tsuisou,"['Action', 'Fantasy']",6.32,1448,4370,6.906154257599412,0.49719604609545676,0.002322315946638432,0.2497591810210476
Hana yori Dango Movie,"['Drama', 'Romance', 'Shoujo']",6.5,2291,5320,6.903142525778687,0.49652832586856754,0.0029771690630844136,0.24975274746582599
Dr.,"['Action', 'Adventure', 'Magic', 'SuperPower', 'Music', 'SciFi']",6.23,962,1872,6.9138357262946775,0.49889907688483515,0.0006003969099204732,0.2497497368973778
"Watashitachi, Luck Logicbu","['Game', 'Comedy', 'School']",5.38,466,2581,6.911587640737337,0.49840066192368737,0.0010891241305101581,0.24974489302709876
Kimagure Robot,"['Comedy', 'Fantasy', 'SciFi']",6.13,826,1714,6.914240803705714,0.498988885140319,0.0004914844968694574,0.24974018481859425
Pokemon Pikachu no Fuyuyasumi,"['Adventure', 'Comedy', 'Fantasy', 'Kids']",6.64,5039,9608,6.889681183950997,0.4935438602008193,0.00593296923500059,0.24973841471790995
HisCoool SeHa Girls,"['Comedy', 'Game']",6.57,3719,8811,6.8921049240394545,0.49408121889612167,0.005383581936255909,0.2497324004161888
Guomin Laogong Dai Huijia,"['Drama', 'Romance', 'School']",6.23,1769,8488,6.893105803108652,0.4943031201937651,0.005160931876664275,0.2497320260352147
Pokemon Movie 17 Hakai no Mayu to Diancie,"['Adventure', 'Fantasy', 'Kids']",6.67,7825,14118,6.875577717972043,0.4904170314976166,0.009041798240444142,0.24972941486903039
.hackIntermezzo,"['Adventure', 'Fantasy', 'Game', 'Magic', 'Mystery', 'SciFi']",6.65,9173,18469,6.862041316604048,0.48741592464922356,0.012041025513766736,0.24972847508149515
Mahou Shoujo Pretty Sammy,"['Comedy', 'Parody', 'Magic', 'Fantasy']",6.47,2089,4986,6.903839034850565,0.4966827463891146,0.002746936493723405,0.249714841441419
A.LI.CE,['SciFi'],5.22,365,1262,6.915406080203831,0.4992472344004879,0.000179912277255159,0.24971357333887154
RikiOh Toukatsu Jigoku,"['Action', 'MartialArts', 'SuperPower', 'Seinen']",6.1,817,1835,6.9135609292738405,0.4988381526259622,0.0005748921043325771,0.2497065223651474
Good Morning Althea,"['Action', 'SciFi', 'Space', 'Mecha']",5.56,446,1054,6.9159718164025925,0.49937266173780825,3.653391070698622e-05,0.2497045978242576
Power Stone,"['Adventure', 'Comedy', 'Fantasy', 'Historical', 'Shounen']",6.54,2529,5105,6.903332878241861,0.496570528228361,0.0028289654630466385,0.2496997468457038
Sakura Taisen Katsudou Shashin,"['Adventure', 'Mecha', 'SciFi', 'Shounen']",6.51,2203,4458,6.905268052193887,0.49699956868323314,0.002382976024793428,0.24969127235401328
Hajimete no Gal Hajimete no Bunkasai,"['Comedy', 'Romance', 'Ecchi', 'School', 'Shounen']",6.48,5203,18797,6.860620398657006,0.4871008980431155,0.012267122168708086,0.2496840101059118
Babel Nisei 2001,"['Action', 'Adventure', 'Supernatural', 'Mystery', 'SciFi', 'Shounen']",5.84,632,1931,6.9130189766881465,0.4987179982679304,0.0006410667350471185,0.24967953250148875
Flying Witch Petit Special,"['Comedy', 'SliceofLife', 'Supernatural']",6.02,994,4521,6.904912838472041,0.4969208155268885,0.0024264031261998463,0.24967360932654417
"Azusa, Otetsudai Shimasu","['Comedy', 'SciFi', 'SliceofLife', 'Sports']",6.26,1089,2299,6.91174726711625,0.4984360521138802,0.0008947361527861931,0.2496653941333332
Kouchousensei to Kujira,['Drama'],6.17,889,1640,6.913702865667338,0.49886962083313047,0.00044047488569366527,0.24965504785941206
Amagami SS Plus Picture Drama,['Romance'],6.62,5114,10663,6.885643098081039,0.49264859071011236,0.0066602008537906005,0.24965439578195148
Genmu Senki Leda,"['Action', 'Adventure', 'Fantasy', 'Magic', 'Mecha', 'SciFi']",6.24,1112,2718,6.9103133624650885,0.4981181462723234,0.001183560843092368,0.24965085355770789
Is Pure Bonus,"['Ecchi', 'Comedy', 'Romance']",6.57,2808,5136,6.902713581453353,0.49643322616537877,0.0028503343542148757,0.24964178025979683
Giant Robo Gaiden Ginrei,"['Comedy', 'Ecchi', 'Mecha', 'Parody', 'SciFi', 'Shounen', 'SuperPower']",6.15,991,2787,6.910000627078537,0.49804881083487595,0.0012311238589184446,0.2496399673468972
Persona 3 the Movie Meets Walkman,['Drama'],5.87,698,2425,6.911066770738236,0.49828518171008196,0.0009815903555990286,0.2496333860328405
Pokemon Pikachu no Wanpaku Island,"['Adventure', 'Comedy', 'Fantasy', 'Kids']",6.58,3486,7272,6.895983450103255,0.494941112956242,0.0043227198876134194,0.2496319164219277
Kidou Shinsengumi Moeyo Ken TV,"['Adventure', 'Comedy', 'Historical', 'Fantasy']",6.26,1306,3939,6.906340581757004,0.49723735535411184,0.0020252194274929395,0.2496312873908024
Bronze Kouji Nanjo Cathexis,"['Music', 'ShounenAi']",6.42,1661,3495,6.907710054075557,0.4975409761350096,0.0017191617604381865,0.24963006894772388
Tactical Roar,"['Comedy', 'Military', 'Romance', 'SciFi']",6.51,2890,7419,6.8954797458642805,0.49482943850155814,0.004424049790895061,0.2496267441462266
Zeonic Toyota Special Movie,['Cars'],6.15,879,1658,6.91330867607092,0.49878222647585524,0.00045288262895264164,0.24961755455240395
Choushin Hime Dangaizer 3,"['Adventure', 'Ecchi', 'Mecha', 'SciFi']",5.43,427,1173,6.914795096589925,0.4991117754215393,0.00011856288003021971,0.24961516915078474
Rakushou Hyper Doll,"['Magic', 'Adventure', 'Comedy', 'SciFi', 'Shounen']",5.76,552,1209,6.9146597100367675,0.4990817593559087,0.00014337836654817267,0.24961256886122843
Nakoruru Ano Hito kara no Okurimono,"['Fantasy', 'Supernatural', 'Historical', 'Drama']",5.54,463,1188,6.914695448020006,0.49908968269560083,0.00012890266607936676,0.2496092926808401
Sono Me ga Mitsumeru Mono,"['Fantasy', 'Shounen']",5.45,510,2564,6.910338149124132,0.4981236416333268,0.0010774057063211249,0.24960052366982396
The Choujo,"['Comedy', 'SciFi', 'SuperPower']",6.13,895,1944,6.9121391143781095,0.4985229271605873,0.0006500278829563791,0.24958647752177185
X1999,"['Action', 'Drama', 'Fantasy', 'Horror', 'Magic', 'SciFi', 'Supernatural']",6.66,14426,25938,6.837356044974465,0.48194304188459536,0.017189549647172033,0.24956629576588368
Aquarian Age Saga II  Dont Forget Me...,"['Action', 'SuperPower', 'Drama']",5.94,784,2630,6.909715098404446,0.49798550729976854,0.001122900764937372,0.24955420403235296
Shokupan Mimi,['Comedy'],5.67,514,1042,6.914565768846578,0.49906093199259716,2.8262081867668604e-05,0.24954459703723242
Haja Taisei Dangaiou,"['Action', 'SciFi', 'Adventure', 'Mecha']",6.23,1179,3096,6.9081351687865356,0.49763522678817695,0.0014441234515308744,0.24953967511985392
Bishoujo Yuugekitai Battle Skipper,"['SciFi', 'Comedy', 'Mecha']",5.29,397,1094,6.914358007608798,0.4990148699960162,6.410667350471183e-05,0.24953948833476045
Hoshi no Kirby Pilot,"['Adventure', 'Comedy', 'Parody', 'Fantasy']",5.75,561,1180,6.914030039731952,0.49894215741794623,0.00012338811351982168,0.24953277276573302
Mahou Yuugi 3D,"['Comedy', 'Magic']",5.78,587,1315,6.913532587727446,0.4988318691236733,0.00021644618796214533,0.2495241576558177
Divergence Eve 2 Misaki Chronicles,"['Adventure', 'Drama', 'Mecha', 'Military', 'SciFi', 'Space']",6.36,1813,5384,6.900850479490724,0.4960201645319877,0.003021285483560774,0.24952072500777425
Yoru no Yatterman,"['Action', 'Adventure', 'Comedy', 'Drama']",6.57,9572,25749,6.837338796710339,0.48193921783400895,0.017059268342952783,0.24949924308848087
Robo to Shoujo Kari,"['Action', 'Comedy', 'Mecha', 'SciFi']",5.66,535,1267,6.9133255422305755,0.4987859658114344,0.00018335887260487464,0.24948466234201966
Wizardry,"['Action', 'Adventure', 'Fantasy']",5.84,635,1386,6.9128926757633655,0.4986899965442808,0.00026538784192810813,0.24947769219310445
Kakyuusei 2 Hitomi no Naka no Shoujotachi,"['Comedy', 'Drama', 'Harem', 'Romance', 'School']",5.96,940,4019,6.904578834132646,0.4968467646264241,0.0020803649530883907,0.24946356478975623
Shikabane Hime Puchitto,['Comedy'],6.29,1410,3753,6.905391711498505,0.4970269847427802,0.001897006080483516,0.24946199541163186
